ref,greek,lemma,pos,didakta,rel,syn,line,didakta_1,didakta_2,didakta_3,didakta_4
14,καὶ,καί,c--------,conj indeclform,16.0,COORD,5.248,conj indeclform,,,
15,ἁρμονίῃσιν,ἁρμονία,n-p---fd-,DatInstr,14.0,ADV_CO,5.248,DatInstr,,,
16,ἄρασσεν,ἀράσσω,v3siia---,ImpfDesc,10.0,PRED_CO,5.248,ImpfDesc,,,
17,.,.,u--------,,0.0,AuxK,5.248,,,,
1,ὅσσον,ὅσος,a-s---na-,AccAdv.2,6.0,ADV,5.249,AccAdv.2,,,
2,τίς,τις,p-s---mn-,"NomSubj, Pron6",7.0,ATR,5.249,NomSubj,Pron6,,
3,τ',τε,g--------,particle indeclform,6.0,AuxY,5.249,particle indeclform,,,
4,ἔδαφος,ἔδαφος,n-s---na-,AccObj,6.0,OBJ,5.249,AccObj,,,
5,νηὸς,ναῦς,n-s---fg-,GenPart,4.0,ATR,5.249,GenPart,,,
6,τορνώσεται,τορνόομαι,v3sase---,SubjSubor,15.0,ATR,5.249,SubjSubor,,,
7,ἀνὴρ,ἀνήρ,n-s---mn-,NomSubj,6.0,SBJ,5.249,NomSubj,,,
8,φορτίδος,φορτίς,n-s---fg-,GenPos,5.0,ATR,5.25,GenPos,,,
9,εὐρείης,εὐρύς,a-s---fg-,GenPart,5.0,ATR,5.25,GenPart,,,
10,",",",",u--------,,12.0,AuxX,5.25,,,,
11,ἐὺ,εὖ,d--------,adv indeclform,12.0,ADV,5.25,adv indeclform,,,
12,εἰδὼς,οἶδα,v-srpamn-,"NomSubj, PartAttr",7.0,ATR,5.25,NomSubj,PartAttr,,
13,τεκτοσυνάων,τεκτοσύνη,n-p---fg-,GenExpl,12.0,OBJ,5.25,GenExpl,,,
14,",",",",u--------,,6.0,AuxX,5.25,,,,
15,τόσσον,τόσος,a-s---na-,AccAdv.2,19.0,ADV,5.251,AccAdv.2,,,
16,ἔπ',ἐπί,r--------,tmesis,19.0,AuxZ,5.251,tmesis,,,
17,εὐρεῖαν,εὐρύς,a-s---fa-,AccObj,19.0,OCOMP,5.251,AccObj,,,
18,σχεδίην,σχεδία,n-s---fa-,AccObj,19.0,OBJ,5.251,AccObj,,,
19,ποιήσατ',ποιέω,v3saim---,"AorComp, MidIndir",0.0,PRED,5.251,AorComp,MidIndir,,
20,Ὀδυσσεύς,Ὀδυσσεύς,n-s---mn-,NomSubj,19.0,SBJ,5.251,NomSubj,,,
21,.,.,u--------,,0.0,AuxK,5.251,,,,
1,ἴκρια,ἴκρια,n-p---na-,AccObj,3.0,OBJ,5.252,AccObj,,,
2,δὲ,δέ,g--------,particle indeclform,0.0,COORD,5.252,particle indeclform,,,
3,στήσας,ἵστημι,v-sapamn-,"NomSubj, PartCirc.7",9.0,ADV,5.252,NomSubj,PartCirc.7,,
4,",",",",u--------,,3.0,AuxX,5.252,,,,
5,ἀραρὼν,ἀραρίσκω,v-sapamn-,"NomSubj, PartCirc.7",9.0,ADV,5.252,NomSubj,PartCirc.7,,
6,θαμέσι,θαμέες,a-p---md-,DatVerb,7.0,ATR,5.252,DatVerb,,,
7,σταμίνεσσι,σταμίνες,n-p---md-,DatVerb,5.0,ADV,5.252,DatVerb,,,
8,",",",",u--------,,5.0,AuxX,5.252,,,,
9,ποίει,ποιέω,v3siia---,ImpfDesc,2.0,PRED_CO,5.253,ImpfDesc,,,
10,·,·,u--------,,0.0,AuxK,5.253,,,,
1,ἀτὰρ,ἀτάρ,g--------,particle indeclform,4.0,AuxY,5.253,particle indeclform,,,
2,μακρῇσιν,μακρός,a-p---fd-,DatInstr,3.0,ATR,5.253,DatInstr,,,
3,ἐπηγκενίδεσσι,ἐπηγκενίδες,n-p---fd-,DatInstr,4.0,ADV,5.253,DatInstr,,,
4,τελεύτα,τελευτάω,v3siia---,ImpfDesc,0.0,PRED,5.253,ImpfDesc,,,
5,.,.,u--------,,0.0,AuxK,5.253,,,,
1,ἐν,ἐν,r--------,Prep3,4.0,AuxZ,5.254,Prep3,,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.254,particle indeclform,,,
3,ἱστὸν,ἱστός,n-s---ma-,AccObj,5.0,OBJ_CO,5.254,AccObj,,,
4,ποίει,ποιέω,v3siia---,ImpfDesc,2.0,PRED_CO,5.254,ImpfDesc,,,
5,καὶ,καί,c--------,conj indeclform,4.0,COORD,5.254,conj indeclform,,,
6,ἐπίκριον,ἐπίκριον,n-s---na-,AccObj,5.0,OBJ_CO,5.254,AccObj,,,
7,ἄρμενον,ἀραρίσκω,v-sapmna-,"AccObj, PartAttr",6.0,ATR,5.254,AccObj,PartAttr,,
8,αὐτῷ,αὐτός,a-s---md-,DatLoc (Prep3),7.0,ADV,5.254,DatLoc (Prep3),,,
9,·,·,u--------,,0.0,AuxK,5.254,,,,
1,πρὸς,πρός,r--------,tmesis,5.0,AuxZ,5.255,tmesis,,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.255,particle indeclform,,,
3,ἄρα,ἄρα,g--------,particle indeclform,5.0,AuxY,5.255,particle indeclform,,,
4,πηδάλιον,πηδάλιον,n-s---na-,AccObj,5.0,OBJ,5.255,AccObj,,,
5,ποιήσατο,ποιέω,v3saim---,"AorComp, MidIndir",2.0,PRED_CO,5.255,AorComp,MidIndir,,
6,",",",",u--------,,7.0,AuxX,5.255,,,,
7,ὄφρ',ὄφρα,c--------,conj indeclform,5.0,AuxC,5.255,conj indeclform,,,
8,ἰθύνοι,ἰθύνω,v3spoa---,OptPoten,7.0,ADV,5.255,OptPoten,,,
9,.,.,u--------,,0.0,AuxK,5.255,,,,
1,φράξε,φράσσω,v3saia---,AorComp,2.0,PRED_CO,5.256,AorComp,,,
2,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.256,particle indeclform,,,
3,μιν,μιν,p-s---na-,AccObj,1.0,OBJ,5.256,AccObj,,,
4,ῥίπεσσι,ῥίψ,n-p---fd-,DatInstr,1.0,ADV,5.256,DatInstr,,,
5,διαμπερὲς,διαμπερές,d--------,adv indeclform,1.0,ADV,5.256,adv indeclform,,,
6,οἰσυΐνῃσι,οἰσύινος,a-p---fd-,DatInstr,4.0,ATR,5.256,DatInstr,,,
7,κύματος,κῦμα,n-s---ng-,GenObj.3,8.0,ATR,5.257,GenObj.3,,,
8,εἶλαρ,εἶλαρ,n-s---na-,NomPred,9.0,PNOM,5.257,NomPred,,,
9,ἔμεν,εἰμί,v--pna---,InfDyn.,1.0,ADV,5.257,InfDyn.,,,
10,·,·,u--------,,0.0,AuxK,5.257,,,,
1,πολλὴν,πολύς,a-s---fa-,AccObj,4.0,ATR,5.257,AccObj,,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.257,particle indeclform,,,
3,ἐπεχεύατο,ἐπιχέω,v3saim---,"AorComp, MidIndir",2.0,PRED_CO,5.257,AorComp,MidIndir,,
4,ὕλην,ὕλη,n-s---fa-,AccObj,3.0,OBJ,5.257,AccObj,,,
5,.,.,u--------,,0.0,AuxK,5.257,,,,
1,τόφρα,τόφρα,d--------,adv incedlform,4.0,ADV,5.258,adv incedlform,,,
2,δὲ,δέ,g--------,particle indeclform,0.0,COORD,5.258,particle indeclform,,,
3,φάρε',φᾶρος,n-p---na-,AccObj,4.0,OBJ,5.258,AccObj,,,
4,ἔνεικε,φέρω,v3saia---,AorIngr,2.0,PRED_CO,5.258,AorIngr,,,
5,Καλυψώ,Καλυψώ,n-s---fn-,NomSubj,6.0,SBJ_AP,5.258,NomSubj,,,
6,",",",",u--------,,4.0,APOS,5.258,,,,
7,δῖα,δῖος,a-s---fn-,NomInd,6.0,SBJ_AP,5.258,NomInd,,,
8,θεάων,θεά,n-p---fg-,GenPart,7.0,ATR,5.258,GenPart,,,
9,",",",",u--------,,11.0,AuxX,5.258,,,,
10,ἱστία,ἱστίον,n-p---na-,AccObj,11.0,OBJ,5.259,AccObj,,,
11,ποιήσασθαι,ποιέω,v--anm---,InfDyn.,4.0,ADV,5.259,InfDyn.,,,
12,·,·,u--------,,0.0,AuxK,5.259,,,,
1,ὁ,ὁ,p-s---mn-,"NomSubj, Pron4",4.0,SBJ,5.259,NomSubj,Pron4,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.259,particle indeclform,,,
3,εὖ,εὖ,d--------,adv indeclform,4.0,ADV,5.259,adv indeclform,,,
4,τεχνήσατο,τεχνάομαι,v3saie---,AorComp,2.0,PRED_CO,5.259,AorComp,,,
5,καὶ,καί,d--------,conj indeclform,6.0,AuxZ,5.259,conj indeclform,,,
6,τά,ὁ,p-p---na-,"AccObj, Pron8",4.0,OBJ,5.259,AccObj,Pron8,,
7,.,.,u--------,,0.0,AuxK,5.259,,,,
1,ἐν,ἐν,r--------,tmesis,9.0,AuxZ,5.26,tmesis,,,
2,δ',δέ,g--------,particle indeclform,14.0,AuxY,5.26,particle indeclform,,,
3,ὑπέρας,ὑπέρα,n-p---fa-,AccObj,8.0,OBJ_CO,5.26,AccObj,,,
4,τε,τε,g--------,particle indeclform,8.0,AuxY,5.26,particle indeclform,,,
5,κάλους,κάλως,n-p---ma-,AccObj,8.0,OBJ_CO,5.26,AccObj,,,
6,τε,τε,g--------,particle indeclform,8.0,AuxY,5.26,particle indeclform,,,
7,πόδας,πούς,n-p---ma-,AccObj,8.0,OBJ_CO,5.26,AccObj,,,
8,τ',τε,g--------,particle indeclform,9.0,COORD,5.26,particle indeclform,,,
9,ἐνέδησεν,ἐνδέω,v3saia---,AorComp,14.0,PRED_CO,5.26,AorComp,,,
10,ἐν,ἐν,r--------,Prep3,9.0,AuxP,5.26,Prep3,,,
11,αὐτῇ,αὐτός,a-s---fd-,DatLoc (Prep3),10.0,ADV,5.26,DatLoc (Prep3),,,
12,",",",",u--------,,14.0,AuxX,5.26,,,,
13,μοχλοῖσιν,μοχλός,n-p---md-,DatInstr,18.0,ADV,5.261,DatInstr,,,
14,δ',δέ,g--------,particle indeclform,0.0,COORD,5.261,particle indeclform,,,
15,ἄρα,ἄρα,g--------,particle indeclform,18.0,AuxY,5.261,particle indeclform,,,
16,τήν,ὁ,p-s---fa-,AccObj,18.0,OBJ,5.261,AccObj,,,
17,γε,γε,g--------,particle indeclform,16.0,AuxZ,5.261,particle indeclform,,,
18,κατείρυσεν,κατερύω,v3saia---,AorComp,14.0,PRED_CO,5.261,AorComp,,,
19,εἰς,εἰς,r--------,Prep3,18.0,AuxP,5.261,Prep3,,,
20,ἅλα,ἅλς,n-s---fa-,AccDirec.1 (Prep3),19.0,OBJ,5.261,AccDirec.1 (Prep3),,,
21,δῖαν,δῖος,a-s---fa-,AccDirec.1 (Prep3),20.0,ATR,5.261,AccDirec.1 (Prep3),,,
22,.,.,u--------,,0.0,AuxK,5.261,,,,
1,τέτρατον,τέτρατος,a-s---nn-,NomPred,2.0,ATR,5.262,NomPred,,,
2,ἦμαρ,ἦμαρ,n-s---nn-,NomPred,3.0,SBJ,5.262,NomPred,,,
3,ἔην,εἰμί,v3siia---,ImpfDesc,5.0,PRED_CO,5.262,ImpfDesc,,,
4,",",",",u--------,,5.0,AuxX,5.262,,,,
5,καὶ,καί,c--------,"conj indeclform [parataxis, Smyth 2169]",0.0,COORD,5.262,conj indeclform [parataxis,Smyth 2169],,
6,τῷ,ὁ,p-s---nd-,"DatAgent, Pron4",8.0,ADV,5.262,DatAgent,Pron4,,
7,τετέλεστο,τελέω,v3slie---,"Pperf, N2- passive meaning",5.0,PRED_CO,5.262,Pperf,N2- passive meaning,,
8,ἅπαντα,ἅπας,a-p---nn-,NomSubj,7.0,SBJ,5.262,NomSubj,,,
9,·,·,u--------,,0.0,AuxK,5.262,,,,
1,τῷ,ὁ,l-s---md-,"DatTime, ArtSubs",4.0,ATR,5.263,DatTime,ArtSubs,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.263,particle indeclform,,,
3,ἄρα,ἄρα,g--------,particle indeclform,5.0,AuxY,5.263,particle indeclform,,,
4,πέμπτῳ,πέμπτος,a-s---md-,DatTime,5.0,ADV,5.263,DatTime,,,
5,πέμπ',πέμπω,v3siia---,ImpfCons,2.0,PRED_CO,5.263,ImpfCons,,,
6,ἀπὸ,ἀπό,r--------,Prep5,5.0,AuxP,5.263,Prep5,,,
7,νήσου,νῆσος,n-s---fg-,GenSep (Prep5),6.0,OBJ,5.263,GenSep (Prep5),,,
8,δῖα,δῖος,a-s---fn-,NomSubj,9.0,ATR,5.263,NomSubj,,,
9,Καλυψώ,Καλυψώ,n-s---fn-,NomSubj,5.0,SBJ,5.263,NomSubj,,,
10,",",",",u--------,,15.0,AuxX,5.263,,,,
11,εἵματά,εἷμα,n-p---na-,AccObj,13.0,OBJ,5.264,AccObj,,,
12,τ',τε,g--------,particle indeclform,15.0,AuxY,5.264,particle indeclform,,,
13,ἀμφιέσασα,ἀμφιάζω,v-sapafn-,"NomSubj, PartCirc.7",15.0,ADV_CO,5.264,NomSubj,PartCirc.7,,
14,θυώδεα,θυώδης,a-p---na-,AccObj,11.0,ATR,5.264,AccObj,,,
15,καὶ,καί,c--------,conj indeclform,5.0,COORD,5.264,conj indeclform,,,
16,λούσασα,λούω,v-sapafn-,"NomSubj, PartCirc.7 [hysteron proteron, Smyth 3030]",15.0,ADV_CO,5.264,NomSubj,PartCirc.7 [hysteron proteron,Smyth 3030],
17,.,.,u--------,,0.0,AuxK,5.264,,,,
1,ἐν,ἐν,r--------,tmesis,5.0,AuxZ,5.265,tmesis,,,
2,δέ,δέ,g--------,particle indeclform,18.0,AuxY,5.265,particle indeclform,,,
3,οἱ,ἕ,p-s---md-,"DatAdvn, Pron4",18.0,ADV,5.265,DatAdvn,Pron4,,
4,ἀσκὸν,ἀσκός,n-s---ma-,AccObj,18.0,OBJ,5.265,AccObj,,,
5,ἔθηκε,τίθημι,v3saia---,AorIngr,18.0,PRED_CO,5.265,AorIngr,,,
6,θεὰ,θεά,n-s---fn-,NomSubj,18.0,SBJ,5.265,NomSubj,,,
7,μέλανος,μέλας,a-s---mg-,GenExpl,8.0,ATR,5.265,GenExpl,,,
8,οἴνοιο,οἶνος,n-s---mg-,GenExpl,4.0,ATR,5.265,GenExpl,,,
9,τὸν,ὁ,l-s---ma-,"AccObj, ArtSubs",4.0,ATR,5.266,AccObj,ArtSubs,,
10,ἕτερον,ἕτερος,a-s---ma-,AccObj,4.0,ATR,5.266,AccObj,,,
11,",",",",u--------,,18.0,AuxX,5.266,,,,
12,ἕτερον,ἕτερος,a-s---ma-,AccObj,23.0,OBJ,5.266,AccObj,,,
13,δ',δέ,g--------,particle indeclform,18.0,AuxY,5.266,particle indeclform,,,
14,ὕδατος,ὕδωρ,n-s---ng-,GenExpl,12.0,ATR,5.266,GenExpl,,,
15,μέγαν,μέγας,a-s---ma-,AccObj,12.0,ATR,5.266,AccObj,,,
16,",",",",u--------,,18.0,AuxX,5.266,,,,
17,ἐν,ἐν,r--------,Prep3,18.0,AuxP,5.266,Prep3,,,
18,δὲ,δέ,g--------,particle indeclform,0.0,COORD,5.266,particle indeclform,,,
19,καὶ,καί,d--------,conj indeclform,24.0,AuxY,5.266,conj indeclform,,,
20,ᾖα,ἤια,n-p---na-,AccObj,24.0,OBJ,5.266,AccObj,,,
21,κωρύκῳ,κώρυκος,n-s---md-,DatLoc (Prep3),24.0,OBJ,5.267,DatLoc (Prep3),,,
22,·,·,u--------,,0.0,AuxK,5.267,,,,
1,ἐν,ἐν,r--------,tmesis,5.0,AuxZ,5.267,tmesis,,,
2,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.267,particle indeclform,,,
3,οἱ,ἕ,p-s---md-,"DatAdvn, Pron4",5.0,ADV,5.267,DatAdvn,Pron4,,
4,ὄψα,ὄψος,n-p---na-,AccObj,5.0,OBJ,5.267,AccObj,,,
5,τίθει,τίθημι,v3siia---,ImpfDesc,2.0,PRED_CO,5.267,ImpfDesc,,,
6,μενοεικέα,μενοεικής,a-p---na-,AccObj,4.0,ATR,5.267,AccObj,,,
7,πολλά,πολύς,a-p---na-,AccObj,4.0,ATR,5.267,AccObj,,,
8,·,·,u--------,,0.0,AuxK,5.267,,,,
1,οὖρον,οὖρος,n-s---ma-,AccObj,3.0,OBJ,5.268,AccObj,,,
2,δὲ,δέ,g--------,particle indeclform,0.0,COORD,5.268,particle indeclform,,,
3,προέηκεν,προίημι,v3saia---,AorComp,2.0,PRED_CO,5.268,AorComp,,,
4,ἀπήμονά,ἀπήμων,a-s---ma-,AccObj,7.0,ATR_CO,5.268,AccObj,,,
5,τε,τε,g--------,particle indeclform,7.0,AuxY,5.268,particle indeclform,,,
6,λιαρόν,λιαρός,a-s---ma-,AccObj,7.0,ATR_CO,5.268,AccObj,,,
7,τε,τε,g--------,particle indeclform,1.0,COORD,5.268,particle indeclform,,,
8,.,.,u--------,,0.0,AuxK,5.268,,,,
1,γηθόσυνος,γηθόσυνος,a-s---mn-,NomSubj,4.0,ADV,5.269,NomSubj,,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.269,particle indeclform,,,
3,οὔρῳ,οὖρος,n-s---md-,DatVerb,4.0,ADV,5.269,DatVerb,,,
4,πέτασ',πετάννυμι,v3saia---,Aor,2.0,PRED_CO,5.269,Aor,,,
5,ἱστία,ἱστίον,n-p---na-,AccObj,4.0,OBJ,5.269,AccObj,,,
6,δῖος,δῖος,a-s---mn-,NomSubj,7.0,ATR,5.269,NomSubj,,,
7,Ὀδυσσεύς,Ὀδυσσεύς,n-s---mn-,NomSubj,4.0,SBJ,5.269,NomSubj,,,
8,.,.,u--------,,0.0,AuxK,5.269,,,,
1,αὐτὰρ,ἀτάρ,g--------,particle indeclform,4.0,AuxY,5.27,particle indeclform,,,
2,ὁ,ὁ,p-s---mn-,"NomSubj, Pron4",4.0,SBJ,5.27,NomSubj,Pron4,,
3,πηδαλίῳ,πηδάλιον,n-s---nd-,DatInstr,4.0,ADV,5.27,DatInstr,,,
4,ἰθύνετο,ἰθύνω,v3siie---,"ImpfCons, MidDir",9.0,PRED_CO,5.27,ImpfCons,MidDir,,
5,τεχνηέντως,τεχνήεις,d--------,adv indeclform,4.0,ADV,5.27,adv indeclform,,,
6,ἥμενος,ἧμαι,v-srpemn-,"NomSubj, PartCirc.7",4.0,ADV,5.271,NomSubj,PartCirc.7,,
7,",",",",u--------,,9.0,AuxX,5.271,,,,
8,οὐ,οὐ,d--------,adv indeclform,14.0,AuxZ,5.271,adv indeclform,,,
9,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.271,particle indeclform,,,
10,οἱ,ἕ,p-s---md-,"DatPos, Pron4",14.0,OBJ,5.271,DatPos,Pron4,,
11,ὕπνος,ὕπνος,n-s---mn-,NomSubj,14.0,SBJ,5.271,NomSubj,,,
12,ἐπὶ,ἐπί,r--------,Prep3,14.0,AuxP,5.271,Prep3,,,
13,βλεφάροισιν,βλέφαρον,n-p---nd-,DatLoc (Prep3),12.0,OBJ,5.271,DatLoc (Prep3),,,
14,ἔπιπτεν,πίπτω,v3siia---,Impf,9.0,PRED_CO,5.271,Impf,,,
15,Πληιάδας,Πλειάδες,n-p---fa-,AccObj,23.0,OBJ_CO,5.272,AccObj,,,
16,τ',τε,g--------,particle indeclform,23.0,AuxY,5.272,particle indeclform,,,
17,ἐσορῶντι,εἰσοράω,v-sppamd-,"DatLoc, PartAttr",10.0,ATV,5.272,DatLoc,PartAttr,,
18,καὶ,καί,c--------,conj indeclform,23.0,AuxY,5.272,conj indeclform,,,
19,ὀψὲ,ὀψέ,d--------,adv indeclform,20.0,ADV,5.272,adv indeclform,,,
20,δύοντα,δύω,v-sppama-,AccObj,21.0,ATR,5.272,AccObj,,,
21,Βοώτην,Βοώτης,n-s---ma-,AccObj,23.0,OBJ_CO,5.272,AccObj,,,
22,Ἄρκτον,ἄρκτος,n-s---fa-,AccObj,23.0,OBJ_CO,5.273,AccObj,,,
23,θ',τε,g--------,particle indeclform,17.0,COORD,5.273,particle indeclform,,,
24,",",",",u--------,,29.0,AuxX,5.273,,,,
25,ἣν,ὅς,p-s---fa-,"AccObj, Pron8",29.0,OBJ,5.273,AccObj,Pron8,,
26,καὶ,καί,d--------,conj indeclform,27.0,AuxZ,5.273,conj indeclform,,,
27,ἄμαξαν,ἄμαξα,n-s---fa-,AccObj,29.0,OCOMP,5.273,AccObj,,,
28,ἐπίκλησιν,ἐπίκλησις,n-s---fa-,AccAdv,29.0,OBJ,5.273,AccAdv,,,
29,καλέουσιν,καλέω,v3ppia---,PresIter.1.,22.0,ATR,5.273,PresIter.1.,,,
30,",",",",u--------,,41.0,AuxX,5.273,,,,
31,ἥ,ὅς,p-s---fn-,"NomSubj, Pron8",41.0,SBJ,5.274,NomSubj,Pron8,,
32,τ',τε,g--------,particle indeclform,31.0,AuxZ,5.274,particle indeclform,,,
33,αὐτοῦ,αὐτοῦ,d--------,adv indeclform,34.0,ADV,5.274,adv indeclform,,,
34,στρέφεται,στρέφω,v3spie---,"PresIter.1., MidMotion",41.0,ATR_CO,5.274,PresIter.1.,MidMotion,,
35,καί,καί,c--------,conj indeclform,41.0,AuxY,5.274,conj indeclform,,,
36,τ',τε,g--------,particle indeclform,38.0,AuxY,5.274,particle indeclform,,,
37,Ὠρίωνα,Ὠρίων,n-s---ma-,AccObj,38.0,OBJ,5.274,AccObj,,,
38,δοκεύει,δοκεύω,v3spia---,PresIter.1.,41.0,ATR_CO,5.274,PresIter.1.,,,
39,",",",",u--------,,41.0,AuxX,5.274,,,,
40,οἴη,οἶος,a-s---fn-,NomSubj,43.0,AtvV,5.275,NomSubj,,,
41,δ',δέ,g--------,particle indeclform,22.0,COORD,5.275,particle indeclform,,,
42,ἄμμορός,ἄμμορος,a-s---fn-,NomPred,43.0,PNOM,5.275,NomPred,,,
43,ἐστι,εἰμί,v3spia---,PresIter.1.,41.0,ATR_CO,5.275,PresIter.1.,,,
44,λοετρῶν,λουτρόν,n-p---ng-,GenVerb.2,42.0,ATR,5.275,GenVerb.2,,,
45,Ὠκεανοῖο,Ὠκεανός,n-s---mg-,GenPos,44.0,ATR,5.275,GenPos,,,
46,·,·,u--------,,0.0,AuxK,5.275,,,,
1,τὴν,ὁ,p-s---fa-,"AccObj, Pron4",15.0,OBJ,5.276,AccObj,Pron4,,
2,γὰρ,γάρ,g--------,particle indeclform,5.0,AuxY,5.276,particle indeclform,,,
3,δή,δή,g--------,particle indeclform,5.0,AuxY,5.276,particle indeclform,,,
4,μιν,μιν,p-s---ma-,AccSubj,11.0,SBJ,5.276,AccSubj,,,
5,ἄνωγε,ἄνωγα,v3siia---,Perf,0.0,PRED,5.276,Perf,,,
6,Καλυψώ,Καλυψώ,n-s---fn-,NomSubj,7.0,SBJ_AP,5.276,NomSubj,,,
7,",",",",u--------,,5.0,APOS,5.276,,,,
8,δῖα,δῖος,a-s---fn-,NomInd,7.0,SBJ_AP,5.276,NomInd,,,
9,θεάων,θεά,n-p---fg-,GenPart,8.0,ATR,5.276,GenPart,,,
10,",",",",u--------,,7.0,AuxX,5.276,,,,
11,ποντοπορευέμεναι,ποντοπορεύω,v--pna---,InfDyn,5.0,OBJ,5.277,InfDyn,,,
12,ἐπ',ἐπί,r--------,Prep5,15.0,AuxP,5.277,Prep5,,,
13,ἀριστερὰ,ἀριστερός,a-p---na-,AccDirec.1 (Prep5),12.0,OBJ,5.277,AccDirec.1 (Prep5),,,
14,χειρὸς,χείρ,n-s---fg-,GenExpl,13.0,ATR,5.277,GenExpl,,,
15,ἔχοντα,ἔχω,v-sppama-,"NomInd, PartCirc.7",4.0,ATV,5.277,NomInd,PartCirc.7,,
16,.,.,u--------,,0.0,AuxK,5.277,,,,
1,ἑπτὰ,ἑπτά,m--------,numeral indeclform,3.0,ATR_CO,5.278,numeral indeclform,,,
2,δὲ,δέ,g--------,particle indeclform,11.0,COORD,5.278,particle indeclform,,,
3,καὶ,καί,c--------,conj indeclform,7.0,COORD,5.278,conj indeclform,,,
4,δέκα,δέκα,m--------,numeral indeclform,3.0,ATR_CO,5.278,numeral indeclform,,,
5,μὲν,μέν,g--------,particle indeclform,6.0,AuxY,5.278,particle indeclform,,,
6,πλέεν,πλέω,v3siia---,Impf,11.0,PRED_CO,5.278,Impf,,,
7,ἤματα,ἦμαρ,n-p---na-,AccTime,6.0,ADV,5.278,AccTime,,,
8,ποντοπορεύων,ποντοπορεύω,v-sppamn-,"NomSubj, PartCirc.1",6.0,ADV,5.278,NomSubj,PartCirc.1,,
9,",",",",u--------,,11.0,AuxX,5.278,,,,
10,ὀκτωκαιδεκάτῃ,ὀκτωκαιδέκατος,a-s---fd-,DatTime,12.0,ADV,5.279,DatTime,,,
11,δ',δέ,g--------,particle indeclform,0.0,COORD,5.279,particle indeclform,,,
12,ἐφάνη,φαίνω,v3saip---,"Aor, Pass",11.0,PRED_CO,5.279,Aor,Pass,,
13,ὄρεα,ὄρος,n-p---nn-,AccObj,12.0,SBJ,5.279,AccObj,,,
14,σκιόεντα,σκιόεις,a-p---nn-,AccObj,13.0,ATR,5.279,AccObj,,,
15,γαίης,γαῖα,n-s---fg-,GenPart,13.0,ATR,5.28,GenPart,,,
16,Φαιήκων,Φαίαξ,n-p---mg-,GenPos,15.0,ATR,5.28,GenPos,,,
17,",",",",u--------,,21.0,AuxX,5.28,,,,
18,ὅθι,ὅθι,d--------,adv indeclform,21.0,ADV,5.28,adv indeclform,,,
19,τ',τε,g--------,particle indeclform,21.0,AuxY,5.28,particle indeclform,,,
20,ἄγχιστον,ἄγχιστος,a-s---nn-,NomPred,21.0,PNOM,5.28,NomPred,,,
21,πέλεν,πέλω,v3siia---,ImpfDesc,12.0,ADV,5.28,ImpfDesc,,,
22,αὐτῷ,αὐτός,a-s---md-,"DatVerb, Pron2",20.0,OBJ,5.28,DatVerb,Pron2,,
23,·,·,u--------,,0.0,AuxK,5.28,,,,
1,εἴσατο,εἴδω,v3saim---,"AorGnom, MidIndir",2.0,PRED_CO,5.281,AorGnom,MidIndir,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.281,particle indeclform,,,
3,ὡς,ὡς,d--------,adv indeclform,10.0,ADV,5.281,adv indeclform,,,
4,ὅτε,ὅτε,c--------,conj indeclform,3.0,AuxC,5.281,conj indeclform,,,
5,ῥινὸν,ῥινόν,n-s---nn-,NomSubj,11.0,SBJ,5.281,NomSubj,,,
6,ἐν,ἐν,r--------,Prep3,1.0,AuxP,5.281,Prep3,,,
7,ἠεροειδέι,ἠεροειδής,a-s----d-,DatLoc (Prep3),8.0,ATR,5.281,DatLoc (Prep3),,,
8,πόντῳ,πόντος,n-s---md-,DatLoc (Prep3),6.0,ADV,5.281,DatLoc (Prep3),,,
9,.,.,u--------,,0.0,AuxK,5.281,,,,
1,τὸν,ὁ,p-s---ma-,"AccObj, Pron4",12.0,OBJ,5.282,AccObj,Pron4,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.282,particle indeclform,,,
3,ἐξ,ἐκ,r--------,Prep3,5.0,AuxP,5.282,Prep3,,,
4,Αἰθιόπων,Αἰθίοψ,n-p---mg-,GenSep (Prep3),3.0,OBJ,5.282,GenSep (Prep3),,,
5,ἀνιὼν,ἄνειμι,v-sppamn-,"NomSubj, PartCirc.7",12.0,ADV,5.282,NomSubj,PartCirc.7,,
6,κρείων,κρείων,n-s---mn-,"NomSubj, PartAttr",7.0,ATR,5.282,NomSubj,PartAttr,,
7,ἐνοσίχθων,Ἐνοσίχθων,n-s---mn-,NomSubj,12.0,SBJ,5.282,NomSubj,,,
8,τηλόθεν,τηλόθεν,d--------,adv indeclform,12.0,ADV,5.283,adv indeclform,,,
9,ἐκ,ἐκ,r--------,Prep3,12.0,AuxP,5.283,Prep3,,,
