ref,greek,lemma,pos,didakta,rel,syn,line,didakta_1,didakta_2,didakta_3,didakta_4
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274287.1,ἔρχομαι,ἔρχεσθον,v2dpme---,PresNoni. | ImprComm. | MidMotion.,2274287.0,PRED,Ref=1.322,PresNoni.,ImprComm.,MidMotion.,
2274287.2,κλισία,κλισίην,n-s---fa-,AccDirec.,2274287.1,OBJ,Ref=1.322,AccDirec.,,,
2274287.3,Πηληιάδης,Πηληϊάδεω,n-s---mg-,Agr.,2274287.4,ATR,Ref=1.322,Agr.,,,
2274287.4,Ἀχιλλεύς,Ἀχιλῆος,n-s---mg-,GenPos. ,2274287.2,ATR,Ref=1.322|SpaceAfter=No,GenPos.,,,
,,,,,,,Ref=1.322,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274287.4,χείρ,χειρὸς,n-s---fg-,GenPart.,2274288.2,OBJ,Ref=1.323,GenPart.,,,
2274288.2,αἱρέω,ἑλόντ’,v-dapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274288.3,ADV,Ref=1.323,AorNoni.,PartCirc.,Act.,Agr.
2274288.3,ἄγω,ἀγέμεν,**,PresNoni. | InfDyn. | Act.,2274288.0,PRED,Ref=1.323,PresNoni.,InfDyn.,Act.,
2274288.4,Βρισηίς,Βρισηΐδα,n-s---fa-,AccObj. ,2274288.3,OBJ,Ref=1.323,AccObj.,,,
2274288.5,καλλιπάρηος,καλλιπάρῃον,a-s---fa-,Agr.,2274288.4,ATR,Ref=1.323|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.323,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274289.1,εἰ,εἰ,c--------,,2274289.1,AuxC,Ref=1.324,,,,
2274289.2,δέ,δέ,g--------,,2274289.0,COORD,Ref=1.324,,,,
2274289.3,ἄν,κε,g--------,,2274289.5,AuxY,Ref=1.324,,,,
2274289.4,μή,μή,g--------,,2274289.5,AuxZ,Ref=1.324,,,,
2274289.5,δίδωμι,δώῃσιν,v3sasa---,AorNoni. | SubjSubor. | Act.,2274289.1,ADV,Ref=1.324,AorNoni.,SubjSubor.,Act.,
2274289.5,ἐγώ,ἐγὼ,p-s---mn-,NomSubj.,2274289.1,SBJ,Ref=1.324,NomSubj.,,,
2274289.7,δέ,δέ,g--------,,2274289.1,AuxY,Ref=1.324,,,,
2274289.8,ἄν,κεν,g--------,,2274289.1,AuxY,Ref=1.324,,,,
2274289.9,αὐτός,αὐτός,a-s---mn-,Agr.,2274289.6,ATV,Ref=1.324,Agr.,,,
2274289.1,αἱρέω,ἕλωμαι,v1sasm---,AorNoni. | SubjHomer. | MidIndir.,2274289.2,PRED_CO,Ref=1.324,AorNoni.,SubjHomer.,MidIndir.,
2274289.11,ἔρχομαι,ἐλθών,v-sapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274289.1,ADV,Ref=1.325,AorNoni.,PartCirc.,Act.,Agr.
2274289.12,σύν,σύν,r--------,Prep2.,2274289.11,AuxP,Ref=1.325,Prep2.,,,
2274289.13,πλείων,πλεόνεσσι,a-p---mdc,GBP,2274289.12,ADV,Ref=1.325|SpaceAfter=No,GBP,,,
,,,,,,,Ref=1.325,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274289.13,ὁ,τό,p-s---nn-,NomSubj.,2274290.5,SBJ,Ref=1.325,NomSubj.,,,
2274289.13,ἕ,οἱ,p-s---md-,DatExpr.,2274290.5,ADV,Ref=1.325,DatExpr.,,,
2274290.3,καί,καί,d--------,,2274290.4,AuxZ,Ref=1.325,,,,
2274290.4,ῥίγιον,ῥίγιον,a-s---nn-,NomPred.,2274290.5,PNOM,Ref=1.325,NomPred.,,,
2274290.4,εἰμί,ἔσται,v3sfi----,FutHypo. | Ind. | MidSpon.,2274290.0,PRED,Ref=1.325|SpaceAfter=No,FutHypo.,Ind.,MidSpon.,
,,,,,,,Ref=1.325,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274291.1,ὡς,ὡς,d--------,,2274291.2,ADV,Ref=1.326,,,,
2274291.2,εἶπον,εἰπών,v-sapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274291.3,ADV,Ref=1.326,AorNoni.,PartCirc.,Act.,Agr.
2274291.3,προίημι,προΐει,v3siia---,Impf. | Ind. | Act.,2274291.6,PRED_CO,Ref=1.326|SpaceAfter=No,Impf.,Ind.,Act.,
,,,,,,,Ref=1.326,,,,
2274291.5,κρατερός,κρατερόν,a-s---ma-,Agr.,2274291.8,ATR,Ref=1.326,Agr.,,,
2274291.6,δέ,δ’,g--------,,2274291.0,COORD,Ref=1.326,,,,
2274291.7,ἐπί,ἐπί,r--------,Preverb,2274291.9,AuxZ,Ref=1.326,Preverb,,,
2274291.8,μῦθος,μῦθον,n-s---ma-,GBP,2274291.9,OBJ,Ref=1.326,GBP,,,
2274291.9,τέλλω,ἔτελλε,v3siia---,Impf. | Ind. | Act.,2274291.6,PRED_CO,Ref=1.326|SpaceAfter=No,Impf.,Ind.,Act.,
,,,,,,,Ref=1.326,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274291.9,ὁ,τὼ,p-d---mn-,NomSubj.,2274292.2,SBJ,Ref=1.327,NomSubj.,,,
2274292.2,δέ,δ’,g--------,,2274292.2,AuxY,Ref=1.327,,,,
2274292.3,ἀέκων,ἀέκοντε,a-d---mn-,Agr.,2274292.1,ATV,Ref=1.327,Agr.,,,
2274292.4,βαίνω,βάτην,v3daia---,Aor. | Ind. | Act.,2274292.2,PRED_CO,Ref=1.327,Aor.,Ind.,Act.,
2274292.4,παρά,παρὰ,r--------,Prep3.,2274292.4,AuxP,Ref=1.327,Prep3.,,,
2274292.6,θίς,θῖν’,n-s---ma-,GBP,2274292.5,OBJ,Ref=1.327,GBP,,,
2274292.7,ἅλς,ἁλός,n-s---fg-,GenExpl.,2274292.6,ATR,Ref=1.327,GenExpl.,,,
2274292.8,ἀτρύγετος,ἀτρυγέτοιο,a-s---fg-,Agr.,2274292.7,ATR,Ref=1.327|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.327,,,,
2274292.1,Μυρμιδόνες,Μυρμιδόνων,n-p---mg-,GenPos. ,2274292.15,ATR,Ref=1.328,GenPos.,,,
2274292.11,δέ,δ’,g--------,,2274292.2,AuxY,Ref=1.328,,,,
2274292.12,ἐπί,ἐπί,r--------,Prep3.,2274292.17,AuxP,Ref=1.328,Prep3.,,,
2274292.13,τε,τε,g--------,,2274292.15,AuxY,Ref=1.328,,,,
2274292.14,κλισία,κλισίας,n-p---fa-,GBP,2274292.15,OBJ_CO,Ref=1.328,GBP,,,
2274292.15,καί,καί,c--------,,2274292.12,COORD,Ref=1.328,,,,
2274292.16,ναῦς,νῆας,n-p---fa-,GBP,2274292.15,OBJ_CO,Ref=1.328,GBP,,,
2274292.17,ἱκνέομαι,ἱκέσθην,v3daim---,Aor. | Ind. | MidMotion.,2274292.2,PRED_CO,Ref=1.328|SpaceAfter=No,Aor.,Ind.,MidMotion.,
,,,,,,,Ref=1.328,,,,
2274292.17,ὁ,τὸν,p-s---ma-,AccObj. ,2274292.21,OBJ,Ref=1.329,AccObj.,,,
2274292.2,δέ,δ’,g--------,,2274292.0,COORD,Ref=1.329,,,,
2274292.21,εὑρίσκω,εὗρον,v3paia---,Aor. | Ind. | Act.,2274292.2,PRED_CO,Ref=1.329,Aor.,Ind.,Act.,
2274292.21,παρά,παρά,r--------,Prep3.,2274292.28,AuxP,Ref=1.329,Prep3.,,,
2274292.23,τε,τε,g--------,,2274292.25,AuxY,Ref=1.329,,,,
2274292.24,κλισία,κλισίῃ,n-s---fd-,GBP,2274292.25,OBJ_CO,Ref=1.329,GBP,,,
2274292.25,καί,καί,c--------,,2274292.22,COORD,Ref=1.329,,,,
2274292.25,ναῦς,νηί,n-s---fd-,GBP,2274292.25,OBJ_CO,Ref=1.329,GBP,,,
2274292.27,μέλας,μελαίνῃ,a-s---fd-,Agr.,2274292.26,ATR,Ref=1.329,Agr.,,,
2274292.28,ἧμαι,ἥμενον,v-srpema-,PerfNoni. | PartAttr. | MidMotion. | Agr.,2274292.19,ATV,Ref=1.330|SpaceAfter=No,PerfNoni.,PartAttr.,MidMotion.,Agr.
,,,,,,,Ref=1.330,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274292.28,οὐ,οὐ,d--------,,2274293.7,AuxZ,Ref=1.330|SpaceAfter=No,,,,
2274293.2,δέ,δ’,g--------,,2274293.0,COORD,Ref=1.330,,,,
2274293.2,ἄρα,ἄρα,g--------,,2274293.7,AuxY,Ref=1.330,,,,
2274293.2,ὁ,τώ,p-d---ma-,AccObj. ,2274293.6,OBJ,Ref=1.330,AccObj.,,,
2274293.5,γε,γε,g--------,,2274293.4,AuxZ,Ref=1.330,,,,
2274293.6,εἶδον,ἰδών,v-sapamn-,AorNoni. | PartSupp. | Act. | Agr.,2274293.7,ADV,Ref=1.330,AorNoni.,PartSupp.,Act.,Agr.
2274293.7,γηθέω,γήθησεν,v3saia---,AorIngr. | Ind. | Act.,2274293.2,PRED_CO,Ref=1.330,AorIngr.,Ind.,Act.,
2274293.8,Ἀχιλλεύς,Ἀχιλλεύς,n-s---mn-,NomSubj.,2274293.7,SBJ,Ref=1.330|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.330,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274293.8,ὁ,τὼ,p-d---mn-,NomSubj.,2274294.15,SBJ,Ref=1.331,NomSubj.,,,
2274294.2,μέν,μέν,g--------,,2274294.1,AuxY,Ref=1.331,,,,
2274294.3,ταρβέω,ταρβήσαντε,v-dapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274294.4,ADV_CO,Ref=1.331,AorNoni.,PartCirc.,Act.,Agr.
2274294.4,καί,καί,c--------,,2274294.7,COORD,Ref=1.331,,,,
2274294.5,αἰδέομαι,αἰδομένω,v-dppemn-,PresNoni. | PartCirc. | MidMent. | Agr.,2274294.4,ADV_CO,Ref=1.331,PresNoni.,PartCirc.,MidMent.,Agr.
2274294.6,βασιλεύς,βασιλῆα,n-s---ma-,AccObj. ,2274294.5,OBJ,Ref=1.331,AccObj.,,,
2274294.7,ἵστημι,στήτην,v3daia---,Aor. | Ind. | Act.,2274294.1,PRED_CO,Ref=1.332|SpaceAfter=No,Aor.,Ind.,Act.,
,,,,,,,Ref=1.332,,,,
2274294.7,οὐ,οὐ,d--------,,2274294.13,AuxZ,Ref=1.332|SpaceAfter=No,,,,
2274294.1,δέ,δέ,g--------,,2274294.15,AuxY,Ref=1.332,,,,
2274294.1,τις,τί,p-s---na-,AccObj. ,2274294.15,OBJ,Ref=1.332,AccObj.,,,
2274294.1,μιν,μιν,p-s---ma-,AccDoubl.,2274294.15,OBJ,Ref=1.332,AccDoubl.,,,
2274294.13,προσφωνέω,προσεφώνεον,v3piia---,ImpfDesc. | Ind. | Act.,2274294.15,PRED_CO,Ref=1.332,ImpfDesc.,Ind.,Act.,
2274294.13,οὐ,οὐ,d--------,,2274294.16,AuxZ,Ref=1.332|SpaceAfter=No,,,,
2274294.15,δέ,δ’,g--------,,2274294.0,COORD,Ref=1.332,,,,
2274294.16,ἔρομαι,ἐρέοντο,v3piie---,ImpfDesc. | Ind. | MidSpee.,2274294.15,PRED_CO,Ref=1.332|SpaceAfter=No,ImpfDesc.,Ind.,MidSpee.,
,,,,,,,Ref=1.332,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274295.1,ἀτάρ,αὐτάρ,g--------,,2274295.8,AuxY,Ref=1.333,,,,
2274295.1,ὁ,ὃ,p-s---mn-,NomSubj.,2274295.8,SBJ,Ref=1.333,NomSubj.,,,
2274295.3,γιγνώσκω,ἔγνω,v3saia---,Aor. | Ind. | Act.,2274295.8,PRED_CO,Ref=1.333,Aor.,Ind.,Act.,
2274295.3,ἑός,ᾗσιν,a-p---fd-,Agr.,2274295.6,ATR,Ref=1.333,Agr.,,,
2274295.5,ἐν,ἐνί,r--------,Prep3.,2274295.3,AuxP,Ref=1.333,Prep3.,,,
2274295.6,φρήν,φρεσί,n-p---fd-,GBP,2274295.5,ADV,Ref=1.333,GBP,,,
2274295.7,φωνέω,φώνησέν,v3saia---,AorIngr. | Ind. | Act.,2274295.8,PRED_CO,Ref=1.333,AorIngr.,Ind.,Act.,
2274295.8,τε,τε,g--------,,2274295.0,COORD,Ref=1.333|SpaceAfter=No,,,,
,,,,,,,Ref=1.333,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274296.1,χαίρω,χαίρετε,v2ppma---,PresNoni. | ImprComm. | Act.,2274296.8,PRED_CO,Ref=1.334,PresNoni.,ImprComm.,Act.,
2274296.2,κῆρυξ,κήρυκες,n-p---mv-,Voc.,2274296.12,ExD_AP,Ref=1.334,Voc.,,,
2274296.3,Ζεύς,Διός,n-s---mg-,GenObj.,2274296.5,ATR_CO,Ref=1.334,GenObj.,,,
2274296.4,ἄγγελος,ἄγγελοι,n-p---mv-,Voc.,2274296.12,ExD_AP,Ref=1.334,Voc.,,,
2274296.5,ἠδέ,ἠδέ,c--------,,2274296.4,COORD,Ref=1.334,,,,
2274296.6,καί,καί,d--------,,2274296.7,AuxZ,Ref=1.334,,,,
2274296.7,ἀνήρ,ἀνδρῶν,n-p---mg-,GenObj.,2274296.5,ATR_CO,Ref=1.334|SpaceAfter=No,GenObj.,,,
,,,,,,,Ref=1.334,,,,
2274296.9,ἆσσον,ἆσσον,d--------,,2274296.1,OBJ,Ref=1.335,,,,
2274296.1,εἶμι,ἴτ’,v2ppma---,PresNoni. | ImprComm. | Act.,2274296.8,PRED_CO,Ref=1.335|SpaceAfter=No,PresNoni.,ImprComm.,Act.,
,,,,,,,Ref=1.335,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274296.1,οὐ,οὔ,d--------,,2274297.16,AuxZ,Ref=1.335,,,,
2274296.1,τις,τί,p-s---na-,,2274297.16,ADV,Ref=1.335,,,,
2274296.1,ἐγώ,μοι,p-s---md-,DatExpr.,2274297.16,ADV,Ref=1.335,DatExpr.,,,
2274296.1,σύ,ὔμμες,p-p----n-,NomSubj.,2274297.16,SBJ,Ref=1.335,NomSubj.,,,
2274297.5,ἐπαίτιος,ἐπαίτιοι,a-p---mn-,NomPred.,2274297.16,PNOM,Ref=1.335,NomPred.,,,
2274297.6,ἀλλά,ἀλλ’,c--------,,2274297.0,COORD,Ref=1.335,,,,
,,,,,,,_,,,,
2274297.7,Ἀγαμέμνων,Ἀγαμέμνων,n-s---mn-,NomSubj.,2274297.17,SBJ,Ref=1.335|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.335,,,,
2274297.7,ὁ,ὃ,p-s---mn-,NomSubj.,2274297.11,SBJ,Ref=1.336,NomSubj.,,,
2274297.7,σύ,σφῶϊ,p-d----a-,AccObj. ,2274297.11,OBJ,Ref=1.336,AccObj.,,,
2274297.11,προίημι,προΐει,v3siia---,Impf. | Ind. | Act.,2274297.7,ATR,Ref=1.336,Impf.,Ind.,Act.,
2274297.12,Βρισηίς,Βρισηΐδος,n-s---fg-,Agr.,2274297.14,ATR,Ref=1.336,Agr.,,,
2274297.13,ἕνεκα,εἵνεκα,r--------,Prep1.,2274297.11,AuxP,Ref=1.336,Prep1.,,,
2274297.14,κόρη,κούρης,n-s---fg-,GBP,2274297.13,ADV,Ref=1.336|SpaceAfter=No,GBP,,,
,,,,,,,Ref=1.336,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274298.1,ἀλλά,ἀλλ’,d--------,,2274298.7,AuxY,Ref=1.337,,,,
2274298.2,ἄγε,ἄγε,d--------,,2274298.7,AuxY,Ref=1.337,,,,
2274298.3,διογενής,διογενές,a-s---nv-,Agr.,2274298.4,ATR,Ref=1.337,Agr.,,,
2274298.4,Πάτροκλος,Πατρόκλεες,n-s---mv-,Voc.,2274298.7,ExD,Ref=1.337,Voc.,,,
2274298.5,ἐξάγω,ἔξαγε,v2spma---,PresNoni. | ImprComm. | Act.,2274298.7,PRED_CO,Ref=1.337,PresNoni.,ImprComm.,Act.,
2274298.6,κόρη,κούρην,n-s---fa-,AccObj. ,2274298.5,OBJ,Ref=1.337,AccObj.,,,
2274298.7,καί,καί,c--------,,2274298.0,COORD,Ref=1.338,,,,
2274298.7,σφεῖς,σφωϊν,p-d---md-,DatVerb. ,2274298.9,OBJ,Ref=1.338,DatVerb.,,,
2274298.9,δίδωμι,δός,v2sama---,AorNoni. | ImprComm. | Act.,2274298.7,PRED_CO,Ref=1.338,AorNoni.,ImprComm.,Act.,
2274298.1,ἄγω,ἄγειν,**,PresNoni. | InfDyn. | Act.,2274298.9,ADV,Ref=1.338|SpaceAfter=No,PresNoni.,InfDyn.,Act.,
,,,,,,,Ref=1.338,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274298.1,ὁ,τὼ,p-d---mn-,NomSubj.,2274299.5,SBJ,Ref=1.338,NomSubj.,,,
2274299.2,δέ,δ’,g--------,,2274299.0,COORD,Ref=1.338,,,,
2274299.3,αὐτός,αὐτώ,a-d---mn-,Agr.,2274299.1,ATV,Ref=1.338,Agr.,,,
2274299.4,μάρτυρος,μάρτυροι,n-p---mn-,NomPred.,2274299.5,PNOM,Ref=1.338,NomPred.,,,
2274299.4,εἰμί,ἔστων,v3ppma---,PresNoni. | ImprComm. | Act.,2274299.2,PRED_CO,Ref=1.338,PresNoni.,ImprComm.,Act.,
2274299.6,πρός,πρός,r--------,Prep3.,2274299.14,AuxP,Ref=1.339,Prep3.,,,
2274299.7,τε,τε,g--------,,2274299.14,AuxY,Ref=1.339,,,,
2274299.8,θεός,θεῶν,n-p---mg-,GBP,2274299.6,ADV_CO,Ref=1.339,GBP,,,
2274299.9,μάκαρος,μακάρων,a-p---mg-,Agr.,2274299.8,ATR,Ref=1.339,Agr.,,,
2274299.1,πρός,πρός,r--------,Prep3.,2274299.14,AuxP,Ref=1.339,Prep3.,,,
2274299.11,τε,τε,g--------,,2274299.14,AuxY,Ref=1.339,,,,
2274299.12,θνητός,θνητῶν,a-p---mg-,Agr.,2274299.13,ATR,Ref=1.339,Agr.,,,
2274299.13,ἄνθρωπος,ἀνθρώπων,n-p---mg-,GBP,2274299.1,ADV_CO,Ref=1.339,GBP,,,
2274299.14,καί,καί,c--------,,2274299.5,COORD,Ref=1.340,,,,
2274299.15,πρός,πρός,r--------,Prep3.,2274299.14,AuxP,Ref=1.340,Prep3.,,,
2274299.15,ὁ,τοῦ,l-s---mg-,,2274299.17,ATR,Ref=1.340,,,,
2274299.17,βασιλεύς,βασιλῆος,n-s---mg-,GBP,2274299.15,ADV_CO,Ref=1.340,GBP,,,
2274299.18,ἀπηνής,ἀπηνέος,a-s---mg-,Agr.,2274299.17,ATR,Ref=1.340,Agr.,,,
2274299.19,εἰ,εἴ,c--------,,2274299.5,AuxC,Ref=1.340,,,,
2274299.2,ποτέ,ποτε,g--------,,2274299.25,ADV,Ref=1.340,,,,
2274299.21,δέ,δ’,g--------,,2274299.25,AuxY,Ref=1.340,,,,
2274299.22,αὖτε,αὖτε,d--------,,2274299.25,ADV,Ref=1.340,,,,
2274299.23,χρεώ,χρειώ,n-s---fn-,NomSubj.,2274299.25,SBJ,Ref=1.341,NomSubj.,,,
2274299.23,ἐγώ,ἐμεῖο,p-s---mg-,,2274299.23,ATR,Ref=1.341,,,,
2274299.25,γίγνομαι,γένηται,v3sasm---,AorNoni. | SubjSubor. | MidSpon.,2274299.19,ADV,Ref=1.341,AorNoni.,SubjSubor.,MidSpon.,
2274299.26,ἀεικής,ἀεικέα,a-s---ma-,Agr.,2274299.27,ATR,Ref=1.341,Agr.,,,
2274299.27,λοιγός,λοιγόν,n-s---ma-,AccObj. ,2274299.28,OBJ,Ref=1.341,AccObj.,,,
2274299.28,ἀμύνω,ἀμῦναι,**,AorNoni. | InfDyn. | Act.,2274299.23,ATR,Ref=1.341,AorNoni.,InfDyn.,Act.,
2274299.28,ὁ,τοῖς,l-p---md-,Agr.,2274299.3,ATR,Ref=1.342,Agr.,,,
2274299.3,ἄλλος,ἄλλοις,a-p---md-,DatVerb. ,2274299.28,OBJ,Ref=1.342|SpaceAfter=No,DatVerb.,,,
,,,,,,,Ref=1.342,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274300.1,ἦ,ἦ,d--------,,2274300.1,AuxY,Ref=1.342,,,,
2274300.2,γάρ,γάρ,g--------,,2274300.1,AuxY,Ref=1.342,,,,
2274300.2,ὁ,ὅ,p-s---mn-,NomSubj.,2274300.1,SBJ,Ref=1.342,NomSubj.,,,
2274300.4,γε,γ’,g--------,,2274300.3,AuxZ,Ref=1.342,,,,
2274300.5,ὀλοός,ὀλοιῇσι,a-p---fd-,Agr.,2274300.6,ATR,Ref=1.342,Agr.,,,
2274300.6,φρήν,φρεσί,n-p---fd-,DatLoc.,2274300.7,ADV,Ref=1.342,DatLoc.,,,
2274300.7,θύω,θύει,v3spia---,Pres. | Ind. | Act.,2274300.1,PRED_CO,Ref=1.342|SpaceAfter=No,Pres.,Ind.,Act.,
,,,,,,,Ref=1.342,,,,
2274300.7,οὐ,οὐ,d--------,,2274300.12,AuxZ,Ref=1.343|SpaceAfter=No,,,,
2274300.1,δέ,δέ,g--------,,2274300.0,COORD,Ref=1.343,,,,
2274300.1,τις,τι,p-s---na-,,2274300.12,ADV,Ref=1.343,,,,
2274300.12,οἶδα,οἶδε,v3sria---,PerfInten. | Ind. | Act.,2274300.1,PRED_CO,Ref=1.343,PerfInten.,Ind.,Act.,
2274300.13,νοέω,νοῆσαι,**,AorNoni. | InfDyn. | Act.,2274300.12,OBJ,Ref=1.343,AorNoni.,InfDyn.,Act.,
2274300.14,ἅμα,ἅμα,d--------,,2274300.16,AuxY,Ref=1.343,,,,
2274300.15,πρόσω,πρόσσω,d--------,,2274300.16,ADV_CO,Ref=1.343,,,,
2274300.16,καί,καί,c--------,,2274300.13,COORD,Ref=1.343,,,,
2274300.17,ὀπίσω,ὀπίσσω,d--------,,2274300.16,ADV_CO,Ref=1.343|SpaceAfter=No,,,,
,,,,,,,Ref=1.343,,,,
2274300.19,ὅπως,ὅππως,c--------,,2274300.13,AuxC,Ref=1.344,,,,
2274300.19,ἕ,οἱ,p-s---md-,DatAdvn.,2274300.25,ATR,Ref=1.344,DatAdvn.,,,
2274300.19,παρά,παρὰ,r--------,Prep3.,2274300.24,AuxP,Ref=1.344,Prep3.,,,
2274300.22,ναῦς,νηυσί,n-p---fd-,GBP,2274300.21,ADV,Ref=1.344,GBP,,,
2274300.23,σῶς,σόοι,a-p---mn-,Agr.,2274300.25,ATV,Ref=1.344,Agr.,,,
2274300.24,μάχομαι,μαχέοιντο,v3ppoe---,PresNoni. | OptSubor. | MidRecip.,2274300.19,ADV,Ref=1.344,PresNoni.,OptSubor.,MidRecip.,
2274300.25,Ἀχαιός,Ἀχαιοί,a-p---mn-,NomSubj.,2274300.24,SBJ,Ref=1.344|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.344,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274301.1,ὡς,ὡς,d--------,,2274301.2,ADV,Ref=1.345,,,,
2274301.2,φημί,φάτο,v3saim---,Aor. | Ind. | MidSpee.,2274301.18,PRED_CO,Ref=1.345|SpaceAfter=No,Aor.,Ind.,MidSpee.,
,,,,,,,Ref=1.345,,,,
2274301.4,Πάτροκλος,Πάτροκλος,n-s---mn-,NomSubj.,2274301.7,SBJ,Ref=1.345,NomSubj.,,,
2274301.5,δέ,δέ,g--------,,2274301.18,AuxY,Ref=1.345,,,,
2274301.6,φίλος,φίλῳ,a-s---md-,Agr.,2274301.8,ATR,Ref=1.345,Agr.,,,
2274301.7,ἐπιπείθομαι,ἐπεπείθεθ’,v3siie---,ImpfCons. | Ind. | MidSpon.,2274301.18,PRED_CO,Ref=1.345,ImpfCons.,Ind.,MidSpon.,
2274301.8,ἑταῖρος,ἑταίρῳ,n-s---md-,DatVerb. ,2274301.7,OBJ,Ref=1.345|SpaceAfter=No,DatVerb.,,,
,,,,,,,Ref=1.345,,,,
2274301.1,ἐκ,ἐκ,r--------,Prep3.,2274301.12,AuxP,Ref=1.346,Prep3.,,,
2274301.11,δέ,δ’,g--------,,2274301.18,AuxY,Ref=1.346,,,,
2274301.12,ἄγω,ἄγαγε,v3saia---,AorComp. | Ind. | Act.,2274301.18,PRED_CO,Ref=1.346,AorComp.,Ind.,Act.,
2274301.13,κλισία,κλισίης,n-s---fg-,GBP,2274301.1,OBJ,Ref=1.346,GBP,,,
2274301.14,Βρισηίς,Βρισηΐδα,n-s---fa-,AccObj. ,2274301.12,OBJ,Ref=1.346,AccObj.,,,
2274301.15,καλλιπάρηος,καλλιπάρῃον,a-s---fa-,Agr.,2274301.14,ATR,Ref=1.346|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.346,,,,
2274301.17,δίδωμι,δῶκε,v3saia---,Aor. | Ind. | Act.,2274301.18,PRED_CO,Ref=1.347,Aor.,Ind.,Act.,
2274301.18,δέ,δ’,g--------,,2274301.0,COORD,Ref=1.347,,,,
2274301.19,ἄγω,ἄγειν,**,PresNoni. | InfDyn. | Act.,2274301.17,ADV,Ref=1.347|SpaceAfter=No,PresNoni.,InfDyn.,Act.,
,,,,,,,Ref=1.347,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274301.19,ὁ,τὼ,p-d---mn-,NomSubj.,2274302.4,SBJ,Ref=1.347,NomSubj.,,,
2274302.2,δέ,δ’,g--------,,2274302.0,COORD,Ref=1.347,,,,
2274302.3,αὖθις,αὖτις,d--------,,2274302.4,OBJ,Ref=1.347,,,,
2274302.4,εἶμι,ἴτην,v3diia---,ImpfCona. | Ind. | Act.,2274302.2,PRED_CO,Ref=1.347,ImpfCona.,Ind.,Act.,
2274302.4,παρά,παρὰ,r--------,Prep3.,2274302.4,AuxP,Ref=1.347,Prep3.,,,
2274302.6,ναῦς,νῆας,n-p---fa-,GBP,2274302.5,OBJ,Ref=1.347,GBP,,,
2274302.7,Ἀχαιός,Ἀχαιῶν,a-p---mg-,GenPos. ,2274302.6,ATR,Ref=1.347|SpaceAfter=No,GenPos.,,,
,,,,,,,Ref=1.347,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274302.7,ὁ,ἣ,l-s---fn-,Agr.,2274303.6,ATR,Ref=1.348,Agr.,,,
2274303.2,δέ,δ’,g--------,,2274303.0,COORD,Ref=1.348,,,,
2274303.3,ἀέκων,ἀέκουσ’,a-s---fn-,Agr.,2274303.6,ATV,Ref=1.348,Agr.,,,
2274303.4,ἅμα,ἅμα,r--------,Prep2.,2274303.7,AuxP,Ref=1.348,Prep2.,,,
2274303.4,ὁ,τοῖσι,p-p---md-,GBP,2274303.4,ADV,Ref=1.348,GBP,,,
2274303.6,γυνή,γυνή,n-s---fn-,NomSubj.,2274303.7,SBJ,Ref=1.348,NomSubj.,,,
